Date,Open,High,Low,Close,Adj Close,Volume
3/1/22,24.99,24.99,24.99,24.99,23.019928,0
3/2/22,25.290001,25.290001,25.290001,25.290001,23.29628,0
3/3/22,25.23,25.23,25.23,25.23,23.241011,0
3/4/22,25.15,25.15,25.15,25.15,23.167316,0
3/7/22,24.73,24.73,24.73,24.73,22.780428,0
3/8/22,24.559999,24.559999,24.559999,24.559999,22.623829,0
3/9/22,24.860001,24.860001,24.860001,24.860001,22.900177,0
3/10/22,24.809999,24.809999,24.809999,24.809999,22.85412,0
3/11/22,24.65,24.65,24.65,24.65,22.706732,0
3/14/22,24.4,24.4,24.4,24.4,22.627907,0
3/15/22,24.549999,24.549999,24.549999,24.549999,22.76701,0
3/16/22,24.790001,24.790001,24.790001,24.790001,22.989582,0
3/17/22,25.049999,25.049999,25.049999,25.049999,23.230698,0
3/18/22,25.120001,25.120001,25.120001,25.120001,23.295614,0
3/21/22,25.139999,25.139999,25.139999,25.139999,23.314161,0
3/22/22,25.209999,25.209999,25.209999,25.209999,23.379078,0
3/23/22,25.1,25.1,25.1,25.1,23.277069,0
3/24/22,25.26,25.26,25.26,25.26,23.425447,0
3/25/22,25.379999,25.379999,25.379999,25.379999,23.536732,0
3/28/22,25.34,25.34,25.34,25.34,23.499636,0
3/29/22,25.52,25.52,25.52,25.52,23.666567,0
3/30/22,25.540001,25.540001,25.540001,25.540001,23.68511,0
3/31/22,25.34,25.34,25.34,25.34,23.499636,0
4/1/22,25.440001,25.440001,25.440001,25.440001,23.592377,0
4/4/22,25.459999,25.459999,25.459999,25.459999,23.610922,0
4/5/22,25.33,25.33,25.33,25.33,23.490362,0
4/6/22,25.360001,25.360001,25.360001,25.360001,23.518187,0
4/7/22,25.41,25.41,25.41,25.41,23.564554,0
4/8/22,25.49,25.49,25.49,25.49,23.638744,0
4/11/22,25.299999,25.299999,25.299999,25.299999,23.462542,0
4/12/22,25.27,25.27,25.27,25.27,23.434721,0
4/13/22,25.41,25.41,25.41,25.41,23.564554,0
4/14/22,25.33,25.33,25.33,25.33,23.490362,0
4/18/22,25.290001,25.290001,25.290001,25.290001,23.45327,0
4/19/22,25.379999,25.379999,25.379999,25.379999,23.536732,0
4/20/22,25.559999,25.559999,25.559999,25.559999,23.703659,0
4/21/22,25.35,25.35,25.35,25.35,23.508911,0
4/22/22,24.969999,24.969999,24.969999,24.969999,23.156511,0
4/25/22,24.91,24.91,24.91,24.91,23.100868,0
4/26/22,24.620001,24.620001,24.620001,24.620001,22.83193,0
4/27/22,24.67,24.67,24.67,24.67,22.878298,0
4/28/22,24.91,24.91,24.91,24.91,23.100868,0
4/29/22,24.459999,24.459999,24.459999,24.459999,22.683548,0
5/2/22,24.370001,24.370001,24.370001,24.370001,22.600086,0
5/3/22,24.549999,24.549999,24.549999,24.549999,22.76701,0
5/4/22,24.93,24.93,24.93,24.93,23.119415,0
5/5/22,24.530001,24.530001,24.530001,24.530001,22.748466,0
5/6/22,24.459999,24.459999,24.459999,24.459999,22.683548,0
5/9/22,24.040001,24.040001,24.040001,24.040001,22.294054,0
5/10/22,23.99,23.99,23.99,23.99,22.247683,0
5/11/22,23.959999,23.959999,23.959999,23.959999,22.219862,0
5/12/22,23.940001,23.940001,23.940001,23.940001,22.201315,0
5/13/22,24.23,24.23,24.23,24.23,22.470255,0
5/16/22,24.33,24.33,24.33,24.33,22.56299,0
5/17/22,24.559999,24.559999,24.559999,24.559999,22.776283,0
5/18/22,24.059999,24.059999,24.059999,24.059999,22.312599,0
5/19/22,23.93,23.93,23.93,23.93,22.192043,0
5/20/22,24.049999,24.049999,24.049999,24.049999,22.303328,0
5/23/22,24.26,24.26,24.26,24.26,22.498075,0
5/24/22,24.4,24.4,24.4,24.4,22.627907,0
5/25/22,24.57,24.57,24.57,24.57,22.785561,0
5/26/22,24.76,24.76,24.76,24.76,22.961761,0
5/27/22,25,25,25,25,23.184332,0
5/31/22,24.879999,24.879999,24.879999,24.879999,23.073048,0
6/1/22,24.76,24.76,24.76,24.76,22.961761,0
6/2/22,24.92,24.92,24.92,24.92,23.110142,0
6/3/22,24.77,24.77,24.77,24.77,22.971035,0
6/6/22,24.77,24.77,24.77,24.77,22.971035,0
6/7/22,24.940001,24.940001,24.940001,24.940001,23.128689,0
6/8/22,24.68,24.68,24.68,24.68,22.887573,0
6/9/22,24.33,24.33,24.33,24.33,22.56299,0
6/10/22,23.959999,23.959999,23.959999,23.959999,22.219862,0
6/13/22,23.139999,23.139999,23.139999,23.139999,21.608219,0
6/14/22,22.98,22.98,22.98,22.98,21.458813,0
6/15/22,23.17,23.17,23.17,23.17,21.636236,0
6/16/22,22.780001,22.780001,22.780001,22.780001,21.272053,0
6/17/22,22.67,22.67,22.67,22.67,21.169334,0
6/21/22,23,23,23,23,21.477488,0
6/22/22,22.93,22.93,22.93,22.93,21.412121,0
6/23/22,22.950001,22.950001,22.950001,22.950001,21.430799,0
6/24/22,23.33,23.33,23.33,23.33,21.785645,0
6/27/22,23.370001,23.370001,23.370001,23.370001,21.822996,0
6/28/22,23.24,23.24,23.24,23.24,21.701601,0
6/29/22,23.17,23.17,23.17,23.17,21.636236,0
6/30/22,23.1,23.1,23.1,23.1,21.570869,0
7/1/22,23.25,23.25,23.25,23.25,21.710939,0
7/5/22,23.040001,23.040001,23.040001,23.040001,21.514841,0
7/6/22,23,23,23,23,21.477488,0
7/7/22,23.209999,23.209999,23.209999,23.209999,21.673586,0
7/8/22,23.18,23.18,23.18,23.18,21.645575,0
7/11/22,23.1,23.1,23.1,23.1,21.570869,0
7/12/22,23.02,23.02,23.02,23.02,21.496164,0
7/13/22,22.959999,22.959999,22.959999,22.959999,21.440136,0
7/14/22,22.76,22.76,22.76,22.76,21.253376,0
7/15/22,23,23,23,23,21.477488,0
7/18/22,22.969999,22.969999,22.969999,22.969999,21.449474,0
7/19/22,23.280001,23.280001,23.280001,23.280001,21.738955,0
7/20/22,23.23,23.23,23.23,23.23,21.692263,0
7/21/22,23.290001,23.290001,23.290001,23.290001,21.748293,0
7/22/22,23.32,23.32,23.32,23.32,21.776306,0
7/25/22,23.42,23.42,23.42,23.42,21.869686,0
7/26/22,23.360001,23.360001,23.360001,23.360001,21.813658,0
7/27/22,23.540001,23.540001,23.540001,23.540001,21.981743,0
7/28/22,23.709999,23.709999,23.709999,23.709999,22.140486,0
7/29/22,23.83,23.83,23.83,23.83,22.252546,0
8/1/22,23.84,23.84,23.84,23.84,22.261885,0
8/2/22,23.690001,23.690001,23.690001,23.690001,22.121813,0
8/3/22,23.799999,23.799999,23.799999,23.799999,22.224529,0
8/4/22,23.780001,23.780001,23.780001,23.780001,22.205854,0
8/5/22,23.780001,23.780001,23.780001,23.780001,22.205854,0
8/8/22,23.84,23.84,23.84,23.84,22.261885,0
8/9/22,23.84,23.84,23.84,23.84,22.261885,0
8/10/22,24.07,24.07,24.07,24.07,22.47666,0
8/11/22,24.09,24.09,24.09,24.09,22.495337,0
8/12/22,24.280001,24.280001,24.280001,24.280001,22.672758,0
8/15/22,24.299999,24.299999,24.299999,24.299999,22.691433,0
8/16/22,24.370001,24.370001,24.370001,24.370001,22.7568,0
8/17/22,24.24,24.24,24.24,24.24,22.635406,0
8/18/22,24.26,24.26,24.26,24.26,22.654083,0
8/19/22,24.129999,24.129999,24.129999,24.129999,22.532686,0
8/22/22,23.870001,23.870001,23.870001,23.870001,22.289898,0
8/23/22,23.85,23.85,23.85,23.85,22.271221,0
8/24/22,23.879999,23.879999,23.879999,23.879999,22.299234,0
8/25/22,24.059999,24.059999,24.059999,24.059999,22.467321,0
8/26/22,23.700001,23.700001,23.700001,23.700001,22.131149,0
8/29/22,23.620001,23.620001,23.620001,23.620001,22.056448,0
8/30/22,23.4,23.4,23.4,23.4,21.851011,0
8/31/22,23.27,23.27,23.27,23.27,21.729616,0
9/1/22,23.24,23.24,23.24,23.24,21.701601,0
9/2/22,23.17,23.17,23.17,23.17,21.636236,0
9/6/22,23.08,23.08,23.08,23.08,21.552193,0
9/7/22,23.280001,23.280001,23.280001,23.280001,21.738955,0
9/8/22,23.370001,23.370001,23.370001,23.370001,21.822996,0
9/9/22,23.59,23.59,23.59,23.59,22.028431,0
9/12/22,23.59,23.59,23.59,23.59,22.183596,0
9/13/22,23.040001,23.040001,23.040001,23.040001,21.666386,0
9/14/22,23.07,23.07,23.07,23.07,21.694597,0
9/15/22,22.92,22.92,22.92,22.92,21.553541,0
9/16/22,22.860001,22.860001,22.860001,22.860001,21.497116,0
9/19/22,22.92,22.92,22.92,22.92,21.553541,0
9/20/22,22.709999,22.709999,22.709999,22.709999,21.35606,0
9/21/22,22.540001,22.540001,22.540001,22.540001,21.196198,0
9/22/22,22.4,22.4,22.4,22.4,21.064541,0
9/23/22,21.99,21.99,21.99,21.99,20.678986,0
9/26/22,21.700001,21.700001,21.700001,21.700001,20.406277,0
9/27/22,21.59,21.59,21.59,21.59,20.302834,0
9/28/22,21.9,21.9,21.9,21.9,20.594351,0
9/29/22,21.639999,21.639999,21.639999,21.639999,20.349852,0
9/30/22,21.49,21.49,21.49,21.49,20.208796,0
10/3/22,21.889999,21.889999,21.889999,21.889999,20.584948,0
10/4/22,22.35,22.35,22.35,22.35,21.017525,0
10/5/22,22.26,22.26,22.26,22.26,20.93289,0
10/6/22,22.01,22.01,22.01,22.01,20.697794,0
10/7/22,21.74,21.74,21.74,21.74,20.44389,0
10/10/22,21.66,21.66,21.66,21.66,20.36866,0
10/11/22,21.59,21.59,21.59,21.59,20.302834,0
10/12/22,21.540001,21.540001,21.540001,21.540001,20.255816,0
10/13/22,21.84,21.84,21.84,21.84,20.53793,0
10/14/22,21.549999,21.549999,21.549999,21.549999,20.265217,0
10/17/22,21.84,21.84,21.84,21.84,20.53793,0
10/18/22,22.030001,22.030001,22.030001,22.030001,20.7166,0
10/19/22,21.870001,21.870001,21.870001,21.870001,20.566139,0
10/20/22,21.74,21.74,21.74,21.74,20.44389,0
10/21/22,22.02,22.02,22.02,22.02,20.707197,0
10/24/22,22.129999,22.129999,22.129999,22.129999,20.810638,0
10/25/22,22.370001,22.370001,22.370001,22.370001,21.036331,0
10/26/22,22.49,22.49,22.49,22.49,21.149178,0
10/27/22,22.540001,22.540001,22.540001,22.540001,21.196198,0
10/28/22,22.85,22.85,22.85,22.85,21.487715,0
10/31/22,22.76,22.76,22.76,22.76,21.40308,0
11/1/22,22.85,22.85,22.85,22.85,21.487715,0
11/2/22,22.6,22.6,22.6,22.6,21.252619,0
11/3/22,22.52,22.52,22.52,22.52,21.177387,0
11/4/22,22.790001,22.790001,22.790001,22.790001,21.431292,0
11/7/22,22.889999,22.889999,22.889999,22.889999,21.525328,0
11/8/22,23,23,23,23,21.628771,0
11/9/22,22.75,22.75,22.75,22.75,21.393675,0
11/10/22,23.43,23.43,23.43,23.43,22.033134,0
11/11/22,23.48,23.48,23.48,23.48,22.080154,0
11/14/22,23.389999,23.389999,23.389999,23.389999,21.995518,0
11/15/22,23.530001,23.530001,23.530001,23.530001,22.127174,0
11/16/22,23.48,23.48,23.48,23.48,22.080154,0
11/17/22,23.450001,23.450001,23.450001,23.450001,22.051943,0
11/18/22,23.549999,23.549999,23.549999,23.549999,22.145981,0
11/21/22,23.58,23.58,23.58,23.58,22.174191,0
11/22/22,23.809999,23.809999,23.809999,23.809999,22.390478,0
11/23/22,23.889999,23.889999,23.889999,23.889999,22.46571,0
11/25/22,23.950001,23.950001,23.950001,23.950001,22.522133,0
11/28/22,23.73,23.73,23.73,23.73,22.315248,0
11/29/22,23.780001,23.780001,23.780001,23.780001,22.362268,0
11/30/22,24.129999,24.129999,24.129999,24.129999,22.691401,0
12/1/22,24.190001,24.190001,24.190001,24.190001,22.747826,0
12/2/22,24.190001,24.190001,24.190001,24.190001,22.747826,0
12/5/22,23.93,23.93,23.93,23.93,22.503325,0
12/6/22,23.790001,23.790001,23.790001,23.790001,22.371674,0
12/7/22,23.809999,23.809999,23.809999,23.809999,22.390478,0
12/8/22,23.93,23.93,23.93,23.93,22.503325,0
12/9/22,23.85,23.85,23.85,23.85,22.428095,0
12/12/22,24.01,24.01,24.01,24.01,22.578556,0
12/13/22,23.07,23.07,23.07,23.07,22.722357,0
12/14/22,23.049999,23.049999,23.049999,23.049999,22.702656,0
12/15/22,22.780001,22.780001,22.780001,22.780001,22.436728,0
12/16/22,22.58,22.58,22.58,22.58,22.23974,0
12/19/22,22.5,22.5,22.5,22.5,22.160946,0
12/20/22,22.5,22.5,22.5,22.5,22.160946,0
12/21/22,22.709999,22.709999,22.709999,22.709999,22.367781,0
12/22/22,22.58,22.58,22.58,22.58,22.23974,0
12/23/22,22.690001,22.690001,22.690001,22.690001,22.348083,0
12/27/22,22.700001,22.700001,22.700001,22.700001,22.357933,0
12/28/22,22.51,22.51,22.51,22.51,22.170795,0
12/29/22,22.68,22.68,22.68,22.68,22.338234,0
12/30/22,22.629999,22.629999,22.629999,22.629999,22.288986,0
1/3/23,22.610001,22.610001,22.610001,22.610001,22.269287,0
1/4/23,22.76,22.76,22.76,22.76,22.417027,0
1/5/23,22.65,22.65,22.65,22.65,22.308685,0
1/6/23,23.07,23.07,23.07,23.07,22.722357,0
1/9/23,23.02,23.02,23.02,23.02,22.673109,0
1/10/23,23.049999,23.049999,23.049999,23.049999,22.702656,0
1/11/23,23.17,23.17,23.17,23.17,22.820848,0
1/12/23,23.299999,23.299999,23.299999,23.299999,22.948889,0
1/13/23,23.32,23.32,23.32,23.32,22.968588,0
1/17/23,23.25,23.25,23.25,23.25,22.899643,0
1/18/23,23.040001,23.040001,23.040001,23.040001,22.692808,0
1/19/23,22.969999,22.969999,22.969999,22.969999,22.623863,0
1/20/23,23.110001,23.110001,23.110001,23.110001,22.761755,0
1/23/23,23.15,23.15,23.15,23.15,22.801149,0
1/24/23,23.18,23.18,23.18,23.18,22.830698,0
1/25/23,23.219999,23.219999,23.219999,23.219999,22.870096,0
1/26/23,23.33,23.33,23.33,23.33,22.978437,0
1/27/23,23.290001,23.290001,23.290001,23.290001,22.939041,0
1/30/23,23.18,23.18,23.18,23.18,22.830698,0
1/31/23,23.35,23.35,23.35,23.35,22.998138,0
2/1/23,23.43,23.43,23.43,23.43,23.076931,0
2/2/23,23.42,23.42,23.42,23.42,23.067081,0
2/3/23,23.27,23.27,23.27,23.27,22.919342,0
2/6/23,23.17,23.17,23.17,23.17,22.820848,0
2/7/23,23.25,23.25,23.25,23.25,22.899643,0
2/8/23,23.190001,23.190001,23.190001,23.190001,22.840548,0
2/9/23,23.08,23.08,23.08,23.08,22.732206,0
2/10/23,23.18,23.18,23.18,23.18,22.830698,0
2/13/23,23.309999,23.309999,23.309999,23.309999,22.958738,0
2/14/23,23.24,23.24,23.24,23.24,22.889795,0
2/15/23,23.190001,23.190001,23.190001,23.190001,22.840548,0
2/16/23,23.040001,23.040001,23.040001,23.040001,22.692808,0
2/17/23,23.040001,23.040001,23.040001,23.040001,22.692808,0
2/21/23,22.82,22.82,22.82,22.82,22.476124,0
2/22/23,22.75,22.75,22.75,22.75,22.407177,0
2/23/23,22.809999,22.809999,22.809999,22.809999,22.466274,0
2/24/23,22.67,22.67,22.67,22.67,22.328384,0
2/27/23,22.719999,22.719999,22.719999,22.719999,22.377628,0
2/28/23,22.629999,22.629999,22.629999,22.629999,22.288986,0
3/1/23,22.610001,22.610001,22.610001,22.610001,22.269287,0
3/2/23,22.68,22.68,22.68,22.68,22.338234,0
3/3/23,22.889999,22.889999,22.889999,22.889999,22.545067,0
3/6/23,22.879999,22.879999,22.879999,22.879999,22.535217,0
3/7/23,22.6,22.6,22.6,22.6,22.259438,0
3/8/23,22.59,22.59,22.59,22.59,22.249588,0
3/9/23,22.370001,22.370001,22.370001,22.370001,22.032906,0
3/10/23,22.24,22.24,22.24,22.24,21.904863,0
3/13/23,22.030001,22.030001,22.030001,22.030001,21.865164,0
3/14/23,22.17,22.17,22.17,22.17,22.004114,0
3/15/23,21.940001,21.940001,21.940001,21.940001,21.775837,0
3/16/23,22.059999,22.059999,22.059999,22.059999,21.894938,0
3/17/23,21.9,21.9,21.9,21.9,21.736135,0
3/20/23,22.09,22.09,22.09,22.09,21.924713,0
3/21/23,22.200001,22.200001,22.200001,22.200001,22.033892,0
3/22/23,22.049999,22.049999,22.049999,22.049999,21.885012,0
3/23/23,22.040001,22.040001,22.040001,22.040001,21.875088,0
3/24/23,22.09,22.09,22.09,22.09,21.924713,0
3/27/23,22.15,22.15,22.15,22.15,21.984264,0
3/28/23,22.200001,22.200001,22.200001,22.200001,22.033892,0
3/29/23,22.35,22.35,22.35,22.35,22.182768,0
3/30/23,22.459999,22.459999,22.459999,22.459999,22.291945,0
3/31/23,22.639999,22.639999,22.639999,22.639999,22.470598,0
4/3/23,22.77,22.77,22.77,22.77,22.599627,0
4/4/23,22.74,22.74,22.74,22.74,22.569849,0
4/5/23,22.790001,22.790001,22.790001,22.790001,22.619476,0
4/6/23,22.82,22.82,22.82,22.82,22.649252,0
4/10/23,22.809999,22.809999,22.809999,22.809999,22.639326,0
4/11/23,22.889999,22.889999,22.889999,22.889999,22.718727,0
4/12/23,22.9,22.9,22.9,22.9,22.728653,0
4/13/23,23.02,23.02,23.02,23.02,22.847755,0
4/14/23,22.950001,22.950001,22.950001,22.950001,22.77828,0
4/17/23,22.99,22.99,22.99,22.99,22.81798,0
4/18/23,23.049999,23.049999,23.049999,23.049999,22.877529,0
4/19/23,23.030001,23.030001,23.030001,23.030001,22.857681,0
4/20/23,22.950001,22.950001,22.950001,22.950001,22.77828,0
4/21/23,22.969999,22.969999,22.969999,22.969999,22.798128,0
4/24/23,23.02,23.02,23.02,23.02,22.847755,0
4/25/23,22.870001,22.870001,22.870001,22.870001,22.698877,0
4/26/23,22.73,22.73,22.73,22.73,22.559925,0
4/27/23,22.879999,22.879999,22.879999,22.879999,22.708801,0
4/28/23,23,23,23,23,22.827904,0
5/1/23,22.950001,22.950001,22.950001,22.950001,22.77828,0
5/2/23,22.75,22.75,22.75,22.75,22.579775,0
5/3/23,22.68,22.68,22.68,22.68,22.5103,0
5/4/23,22.59,22.59,22.59,22.59,22.420973,0
5/5/23,22.809999,22.809999,22.809999,22.809999,22.639326,0
5/8/23,22.76,22.76,22.76,22.76,22.589701,0
5/9/23,22.719999,22.719999,22.719999,22.719999,22.549999,0
5/10/23,22.700001,22.700001,22.700001,22.700001,22.530149,0
5/11/23,22.620001,22.620001,22.620001,22.620001,22.450748,0
5/12/23,22.58,22.58,22.58,22.58,22.411047,0
5/15/23,22.629999,22.629999,22.629999,22.629999,22.460672,0
5/16/23,22.450001,22.450001,22.450001,22.450001,22.282021,0
5/17/23,22.559999,22.559999,22.559999,22.559999,22.391197,0
5/18/23,22.540001,22.540001,22.540001,22.540001,22.371347,0
5/19/23,22.559999,22.559999,22.559999,22.559999,22.391197,0
5/22/23,22.57,22.57,22.57,22.57,22.401121,0
5/23/23,22.49,22.49,22.49,22.49,22.32172,0
5/24/23,22.32,22.32,22.32,22.32,22.152992,0
5/25/23,22.23,22.23,22.23,22.23,22.063665,0
5/26/23,22.360001,22.360001,22.360001,22.360001,22.192694,0
5/30/23,22.290001,22.290001,22.290001,22.290001,22.123219,0
5/31/23,22.25,22.25,22.25,22.25,22.083517,0
6/1/23,22.360001,22.360001,22.360001,22.360001,22.192694,0
6/2/23,22.610001,22.610001,22.610001,22.610001,22.440823,0
6/5/23,22.549999,22.549999,22.549999,22.549999,22.381271,0
6/6/23,22.59,22.59,22.59,22.59,22.420973,0
6/7/23,22.66,22.66,22.66,22.66,22.490448,0
6/8/23,22.75,22.75,22.75,22.75,22.579775,0
6/9/23,22.719999,22.719999,22.719999,22.719999,22.549999,0
6/12/23,22.6,22.6,22.6,22.6,22.6,0
6/13/23,22.67,22.67,22.67,22.67,22.67,0
6/14/23,22.68,22.68,22.68,22.68,22.68,0
6/15/23,22.879999,22.879999,22.879999,22.879999,22.879999,0
6/16/23,22.85,22.85,22.85,22.85,22.85,0
6/20/23,22.690001,22.690001,22.690001,22.690001,22.690001,0
6/21/23,22.700001,22.700001,22.700001,22.700001,22.700001,0
6/22/23,22.610001,22.610001,22.610001,22.610001,22.610001,0
6/23/23,22.469999,22.469999,22.469999,22.469999,22.469999,0
6/26/23,22.51,22.51,22.51,22.51,22.51,0
6/27/23,22.6,22.6,22.6,22.6,22.6,0
6/28/23,22.57,22.57,22.57,22.57,22.57,0
6/29/23,22.629999,22.629999,22.629999,22.629999,22.629999,0
6/30/23,22.780001,22.780001,22.780001,22.780001,22.780001,0
7/3/23,22.82,22.82,22.82,22.82,22.82,0
7/5/23,22.74,22.74,22.74,22.74,22.74,0
7/6/23,22.49,22.49,22.49,22.49,22.49,0
7/7/23,22.5,22.5,22.5,22.5,22.5,0
7/10/23,22.59,22.59,22.59,22.59,22.59,0
7/11/23,22.75,22.75,22.75,22.75,22.75,0
7/12/23,22.93,22.93,22.93,22.93,22.93,0
7/13/23,23.09,23.09,23.09,23.09,23.09,0
7/14/23,23.02,23.02,23.02,23.02,23.02,0
7/17/23,23.01,23.01,23.01,23.01,23.01,0
7/18/23,23.08,23.08,23.08,23.08,23.08,0
7/19/23,23.16,23.16,23.16,23.16,23.16,0
7/20/23,23.18,23.18,23.18,23.18,23.18,0
7/21/23,23.209999,23.209999,23.209999,23.209999,23.209999,0
7/24/23,23.23,23.23,23.23,23.23,23.23,0
7/25/23,23.23,23.23,23.23,23.23,23.23,0
7/26/23,23.24,23.24,23.24,23.24,23.24,0
7/27/23,23.120001,23.120001,23.120001,23.120001,23.120001,0
7/28/23,23.219999,23.219999,23.219999,23.219999,23.219999,0
7/31/23,23.25,23.25,23.25,23.25,23.25,0
8/1/23,23.15,23.15,23.15,23.15,23.15,0
